Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z
2026-05-24 21:37:42.669000,0 days 02:30:27.195000,,,0 days 00:00:53.103000,10501.0,208.0,4,100.0,False,0,car,2805.4022222222243,0.6429808029180957,OnTrack,-321.8145250443742,15593.372503714692,152.99197622085364
2026-05-24 21:37:42.948000,0 days 02:30:27.474000,,,0 days 00:00:53.382000,10800.0,211.0,5,100.0,False,0,car,2821.7547222222242,0.646728694573856,OnTrack,-259.82833242942297,15413.142509241794,151.03237455245736
2026-05-24 21:37:43.088000,0 days 02:30:27.614000,,,0 days 00:00:53.522000,10800.0,213.3236520693516,5,100.0,False,0,pos,2830.0193894765025,0.6486229050884529,OnTrack,-231.0,15337.0,150.0
2026-05-24 21:37:43.189000,0 days 02:30:27.715000,,,0 days 00:00:53.623000,10800.0,215.0,5,100.0,False,0,car,2836.14777777778,0.6500274937065612,OnTrack,-213.88718204338213,15292.996470305747,149.16369145086372
2026-05-24 21:37:43.328000,0 days 02:30:27.854000,,,0 days 00:00:53.762000,11117.9626464,224.26667093333333,5,100.0,False,0,pos,2844.950103231672,0.6520449321483854,OnTrack,-190.0,15234.0,148.0
2026-05-24 21:37:43.429000,0 days 02:30:27.955000,,,0 days 00:00:53.863000,11349.0,231.0,5,100.0,False,0,car,2851.54777777778,0.6535570782654182,OnTrack,-167.34444086169015,15179.67874727869,147.25096494224516
2026-05-24 21:37:43.669000,0 days 02:30:28.195000,,,0 days 00:00:54.103000,10807.0,242.0,6,100.0,False,0,car,2867.6811111111138,0.6572547382794589,OnTrack,-102.89803905766021,15028.39774085875,146.0364264059838
2026-05-24 21:37:43.688000,0 days 02:30:28.214000,,,0 days 00:00:54.122000,10815.5500288,242.3562512,6,100.0,False,0,pos,2868.974909854355,0.657551268933122,OnTrack,-98.0,15017.0,146.0
2026-05-24 21:37:43.868000,0 days 02:30:28.394000,,,0 days 00:00:54.302000,10896.5500288,245.7312512,6,100.0,False,0,pos,2881.322473022994,0.6603812538876378,OnTrack,-50.0,14905.0,146.0
2026-05-24 21:37:43.989000,0 days 02:30:28.515000,,,0 days 00:00:54.423000,10951.0,248.0,6,100.0,False,0,car,2889.725555555558,0.6623071883261922,OnTrack,-4.614300836614934,14796.080789983169,146.0089178198367
2026-05-24 21:37:44.088000,0 days 02:30:28.614000,,,0 days 00:00:54.522000,11116.000040251556,251.11320830663314,6,100.0,False,0,pos,2896.666150595049,0.6638979296950668,OnTrack,30.0,14713.0,146.0
2026-05-24 21:37:44.148000,0 days 02:30:28.674000,,,0 days 00:00:54.582000,11216.0,253.0,6,100.0,False,0,car,2900.8997222222247,0.6648682380745533,OnTrack,45.45737061758025,14676.463521475262,145.9975773384678
2026-05-24 21:37:44.348000,0 days 02:30:28.874000,,,0 days 00:00:54.782000,11349.888888888889,256.3333333333333,6,100.0,False,0,pos,2915.1551510100508,0.6681354940050336,OnTrack,81.0,14595.0,146.0
2026-05-24 21:37:44.508000,0 days 02:30:29.034000,,,0 days 00:00:54.942000,11457.0,259.0,6,100.0,False,0,car,2926.799722222225,0.6708043575599038,OnTrack,121.38863840222648,14501.161974400526,146.0014424937793
2026-05-24 21:37:44.588000,0 days 02:30:29.114000,,,0 days 00:00:55.022000,11177.0,263.0,6,100.0,False,0,pos,2932.7245568660687,0.6721622929412474,OnTrack,150.0,14435.0,146.0
2026-05-24 21:37:44.668000,0 days 02:30:29.194000,,,0 days 00:00:55.102000,10897.0,267.0,6,100.0,False,0,car,2938.666388888891,0.6735241240165121,OnTrack,185.62134057300216,14353.08639713922,145.9964647229355
2026-05-24 21:37:44.828000,0 days 02:30:29.354000,,,0 days 00:00:55.262000,10468.0,267.0,6,100.0,False,0,car,2950.533055555558,0.6762438904731205,OnTrack,261.8563863315403,14178.383838594298,145.99682059576523
2026-05-24 21:37:44.848000,0 days 02:30:29.374000,,,0 days 00:00:55.282000,10492.166666666666,268.0,6,100.0,False,0,pos,2952.044397904901,0.6765902807730809,OnTrack,269.0,14162.0,146.0
2026-05-24 21:37:45.068000,0 days 02:30:29.594000,,,0 days 00:00:55.502000,10758.0,279.0,6,100.0,False,0,car,2969.1330555555583,0.6805068952000518,OnTrack,306.51361702796123,14075.549728672124,146.08614351717026
2026-05-24 21:37:45.368000,0 days 02:30:29.894000,,,0 days 00:00:55.802000,10972.09090909091,285.1363636363636,6,100.0,False,0,pos,2993.0618283084873,0.6859912216170087,OnTrack,380.0,13907.0,145.0
2026-05-24 21:37:45.468000,0 days 02:30:29.994000,,,0 days 00:00:55.902000,11043.454545454546,287.1818181818182,6,100.0,False,0,pos,3001.1100843681616,0.6878358320270056,OnTrack,450.0,13747.0,144.0
2026-05-24 21:37:45.508000,0 days 02:30:30.034000,,,0 days 00:00:55.942000,11072.0,288.0,7,100.0,False,0,car,3004.333055555558,0.6885745170488677,OnTrack,472.18884601285265,13696.108396625,143.70341186888447
2026-05-24 21:37:45.668000,0 days 02:30:30.194000,,,0 days 00:00:56.102000,11352.0,291.0,7,100.0,False,0,car,3017.266388888891,0.6915387568948341,OnTrack,511.3456983809367,13604.646025942153,143.3646261659522
2026-05-24 21:37:45.848000,0 days 02:30:30.374000,,,0 days 00:00:56.282000,11384.625,293.625,7,100.0,False,0,pos,3032.0293188456344,0.6949223289480035,OnTrack,532.0,13554.0,143.0
2026-05-24 21:37:46.128000,0 days 02:30:30.654000,,,0 days 00:00:56.562000,11435.375,297.7083333333333,7,100.0,False,0,pos,3055.331090193894,0.7002629505288367,OnTrack,621.0,13342.0,140.0
2026-05-24 21:37:46.148000,0 days 02:30:30.674000,,,0 days 00:00:56.582000,11439.0,298.0,7,100.0,False,0,car,3056.9997222222246,0.7006453906484219,OnTrack,629.9062587636641,13320.427057966333,139.65863473706563
2026-05-24 21:37:46.348000,0 days 02:30:30.874000,,,0 days 00:00:56.782000,10786.0,301.0,7,100.0,False,0,car,3073.7219444444463,0.7044780203461706,OnTrack,729.7643575020741,13075.710579228316,135.6647638314651
2026-05-24 21:37:46.388000,0 days 02:30:30.914000,,,0 days 00:00:56.822000,10680.5,301.5,7,100.0,False,0,pos,3077.080272907098,0.7052477284166475,OnTrack,747.0,13033.0,135.0
2026-05-24 21:37:46.508000,0 days 02:30:31.034000,,,0 days 00:00:56.942000,10364.0,303.0,8,100.0,False,0,car,3087.1886111111135,0.7075644968868162,OnTrack,788.6823457756976,12928.5621445854,133.50675729815995
2026-05-24 21:37:46.668000,0 days 02:30:31.194000,,,0 days 00:00:57.102000,10446.0,305.0,8,100.0,False,0,car,3100.7441666666687,0.7106713462099081,OnTrack,825.0394500133079,12834.678831591229,132.49422506153869
2026-05-24 21:37:46.768000,0 days 02:30:31.294000,,,0 days 00:00:57.202000,10479.92857142857,305.7142857142857,8,100.0,False,0,pos,3109.2477536494293,0.7126203156455739,OnTrack,846.0,12780.0,132.0
2026-05-24 21:37:46.948000,0 days 02:30:31.474000,,,0 days 00:00:57.382000,10541.0,307.0,8,100.0,False,0,car,3124.6219444444464,0.7161439848946005,OnTrack,883.528339315284,12681.534851665161,131.2463741486682
2026-05-24 21:37:47.068000,0 days 02:30:31.594000,,,0 days 00:00:57.502000,10578.5,308.5,8,100.0,False,0,pos,3134.933527473708,0.7185073358191105,OnTrack,912.0,12604.0,131.0
2026-05-24 21:37:47.188000,0 days 02:30:31.714000,,,0 days 00:00:57.622000,10616.0,310.0,8,100.0,False,0,car,3145.2886111111134,0.7208806568134131,OnTrack,945.3536808924823,12509.960526257702,131.0521368081387
2026-05-24 21:37:47.308000,0 days 02:30:31.834000,,,0 days 00:00:57.742000,10627.4,311.2,8,100.0,False,0,pos,3155.6801661992336,0.7232623368381884,OnTrack,980.0,12409.0,131.0
2026-05-24 21:37:47.388000,0 days 02:30:31.914000,,,0 days 00:00:57.822000,10635.0,312.0,8,100.0,False,0,car,3162.621944444447,0.7248533493904815,OnTrack,1001.8215773062916,12343.172158631714,130.68354313381772
2026-05-24 21:37:47.528000,0 days 02:30:32.054000,,,0 days 00:00:57.962000,10699.166666666666,312.5833333333333,8,100.0,False,0,pos,3174.7883108380543,0.7276418051671226,OnTrack,1039.0,12227.0,130.0
2026-05-24 21:37:47.628000,0 days 02:30:32.154000,,,0 days 00:00:58.062000,10745.0,313.0,8,100.0,False,0,car,3183.488611111113,0.7296358600697985,OnTrack,1066.4350740175187,12138.863117047898,129.8855229951057
2026-05-24 21:37:47.768000,0 days 02:30:32.294000,,,0 days 00:00:58.202000,10762.5,313.3888888888889,8,100.0,False,0,pos,3195.6785882938166,0.7324297272929732,OnTrack,1108.0,12000.0,130.0
2026-05-24 21:37:47.988000,0 days 02:30:32.514000,,,0 days 00:00:58.422000,10790.0,314.0,8,100.0,False,0,car,3214.8886111111133,0.7368325454690264,OnTrack,1183.594107292609,11730.948028047598,129.9938126804899
2026-05-24 21:37:48.048000,0 days 02:30:32.574000,,,0 days 00:00:58.482000,10812.125,314.75,8,100.0,False,0,pos,3220.1485561602267,0.7380380922758958,OnTrack,1202.0,11663.0,130.0
2026-05-24 21:37:48.148000,0 days 02:30:32.674000,,,0 days 00:00:58.582000,10849.0,316.0,8,100.0,False,0,car,3228.933055555558,0.7400514450955743,OnTrack,1228.3487322467192,11563.136684427245,130.0429875510734
2026-05-24 21:37:48.408000,0 days 02:30:32.934000,,,0 days 00:00:58.842000,10864.708333333334,317.0833333333333,8,100.0,False,0,pos,3251.8573479278944,0.7453055508345432,OnTrack,1276.0,11373.0,130.0
2026-05-24 21:37:48.628000,0 days 02:30:33.154000,,,0 days 00:00:59.062000,10878.0,318.0,8,100.0,False,0,car,3271.3330555555576,0.7497692623225571,OnTrack,1304.0235837293665,11262.482341342278,129.20144151777055
2026-05-24 21:37:48.708000,0 days 02:30:33.234000,,,0 days 00:00:59.142000,10891.4,318.4,8,100.0,False,0,pos,3278.4296152934853,0.7513957498337257,OnTrack,1319.0,11201.0,129.0
2026-05-24 21:37:49.028000,0 days 02:30:33.554000,,,0 days 00:00:59.462000,10945.0,320.0,8,100.0,False,0,car,3306.8886111111137,0.7579183753011592,OnTrack,1408.7803009077634,10821.854944550163,129.03049574715044
2026-05-24 21:37:49.048000,0 days 02:30:33.574000,,,0 days 00:00:59.482000,10947.916666666666,320.0833333333333,8,100.0,False,0,pos,3308.670739588169,0.7583268281034002,OnTrack,1413.0,10804.0,129.0
2026-05-24 21:37:49.268000,0 days 02:30:33.794000,,,0 days 00:00:59.702000,10980.0,321.0,8,100.0,False,0,car,3328.2886111111134,0.7628231226751553,OnTrack,1440.5200518934898,10688.159478383144,128.22306746488806
2026-05-24 21:37:49.348000,0 days 02:30:33.874000,,,0 days 00:00:59.782000,10986.459629896995,321.0,8,100.0,False,0,pos,3335.4179411569794,0.76445712093781,OnTrack,1450.0,10648.0,128.0
2026-05-24 21:37:49.429000,0 days 02:30:33.955000,,,0 days 00:00:59.863000,10993.0,321.0,8,100.0,False,0,car,3342.644444444447,0.766113390705211,OnTrack,1461.9491139312413,10597.069548187203,127.8915411098329
2026-05-24 21:37:49.648000,0 days 02:30:34.174000,,,0 days 00:01:00.082000,11045.316681955555,322.2166670222222,8,100.0,False,0,pos,3362.28184240677,0.770614160615857,OnTrack,1511.0,10387.0,128.0
2026-05-24 21:37:49.789000,0 days 02:30:34.315000,,,0 days 00:01:00.223000,11079.0,323.0,8,100.0,False,0,car,3374.9444444444466,0.7735163505267098,OnTrack,1558.5044113134502,10183.533053614845,128.04137982626352
2026-05-24 21:37:49.808000,0 days 02:30:34.334000,,,0 days 00:01:00.242000,11077.179160533333,323.0,8,100.0,False,0,pos,3376.649431540745,0.7739071230025631,OnTrack,1564.0,10160.0,128.0
2026-05-24 21:37:50.029000,0 days 02:30:34.555000,,,0 days 00:01:00.463000,11056.0,323.0,8,100.0,False,0,car,3396.47777777778,0.7784516570743756,OnTrack,1598.9064619147898,10010.646196813484,126.45417296546194
2026-05-24 21:37:50.168000,0 days 02:30:34.694000,,,0 days 00:01:00.602000,11067.81500544,323.69500032,8,100.0,False,0,pos,3408.98573766302,0.781318403962281,OnTrack,1617.0,9933.0,126.0
2026-05-24 21:37:50.229000,0 days 02:30:34.755000,,,0 days 00:01:00.663000,11073.0,324.0,8,100.0,False,0,car,3414.4777777777795,0.7825771455197927,OnTrack,1628.1598734023823,9885.015821917961,126.19640446677278
2026-05-24 21:37:50.368000,0 days 02:30:34.894000,,,0 days 00:01:00.802000,11056.4937424,324.0,8,100.0,False,0,pos,3426.988209541109,0.7854444589468369,OnTrack,1658.0,9757.0,127.0
2026-05-24 21:37:50.389000,0 days 02:30:34.915000,,,0 days 00:01:00.823000,11054.0,324.0,8,100.0,False,0,car,3428.87777777778,0.7858775362761267,OnTrack,1662.4789532018565,9737.904416481131,127.05958545223793
2026-05-24 21:37:50.548000,0 days 02:30:35.074000,,,0 days 00:01:00.982000,11054.662500266666,324.0,8,100.0,False,0,pos,3443.1819304183527,0.7891559594116915,OnTrack,1695.0,9600.0,127.0
2026-05-24 21:37:50.629000,0 days 02:30:35.155000,,,0 days 00:01:01.063000,11055.0,324.0,8,100.0,False,0,car,3450.4777777777804,0.7908281224106275,OnTrack,1709.8133174039317,9537.18541393148,126.79706012539378
2026-05-24 21:37:50.868000,0 days 02:30:35.394000,,,0 days 00:01:01.302000,11103.0,325.0,8,100.0,False,0,car,3472.054166666669,0.7957732970247908,OnTrack,1758.8263422698417,9327.614732052622,126.02755933454785
2026-05-24 21:37:50.888000,0 days 02:30:35.414000,,,0 days 00:01:01.322000,11104.166666666666,325.0,8,100.0,False,0,pos,3473.8602313810907,0.796187235864292,OnTrack,1765.0,9301.0,126.0
2026-05-24 21:37:51.068000,0 days 02:30:35.594000,,,0 days 00:01:01.502000,11114.666666666666,325.0,8,100.0,False,0,pos,3490.110667492038,0.7999117351092202,OnTrack,1830.0,9020.0,126.0
2026-05-24 21:37:51.228000,0 days 02:30:35.754000,,,0 days 00:01:01.662000,11124.0,325.0,8,100.0,False,0,car,3504.554166666669,0.8032220956067943,OnTrack,1869.2358606558578,8850.26537675252,126.0190032566497
2026-05-24 21:37:51.388000,0 days 02:30:35.914000,,,0 days 00:01:01.822000,11083.0,325.0,8,100.0,False,0,car,3518.998611111114,0.8065326727543514,OnTrack,1889.0063902971262,8764.598171173593,125.99964093446471
2026-05-24 21:37:51.528000,0 days 02:30:36.054000,,,0 days 00:01:01.962000,11113.1,325.0,8,100.0,False,0,pos,3531.6338594362883,0.8094285933638227,OnTrack,1907.0,8686.0,126.0
2026-05-24 21:37:51.588000,0 days 02:30:36.114000,,,0 days 00:01:02.022000,11126.0,325.0,8,100.0,False,0,car,3537.054166666669,0.8106708941887977,OnTrack,1915.5669229027562,8648.41262984585,126.00702014730629
2026-05-24 21:37:51.848000,0 days 02:30:36.374000,,,0 days 00:01:02.282000,11121.125,325.8125,8,100.0,False,0,pos,3560.596268125607,0.816066597941558,OnTrack,1959.0,8457.0,126.0
2026-05-24 21:37:51.908000,0 days 02:30:36.434000,,,0 days 00:01:02.342000,11120.0,326.0,8,100.0,False,0,car,3566.0319444444467,0.8173124212663583,OnTrack,1970.6417958501295,8405.609271040328,125.95324731792269
2026-05-24 21:37:52.148000,0 days 02:30:36.674000,,,0 days 00:01:02.582000,11133.2,326.0,8,100.0,False,0,pos,3587.766347959866,0.8222938118536304,OnTrack,2019.0,8192.0,126.0
2026-05-24 21:37:52.308000,0 days 02:30:36.834000,,,0 days 00:01:02.742000,11142.0,326.0,8,100.0,False,0,car,3602.254166666669,0.8256143301133091,OnTrack,2046.0043891801813,8072.767435127295,126.85147204860318
2026-05-24 21:37:52.348000,0 days 02:30:36.874000,,,0 days 00:01:02.782000,11139.666666666666,326.0,8,100.0,False,0,pos,3605.876417792112,0.8264445276224435,OnTrack,2053.0,8042.0,127.0
2026-05-24 21:37:52.548000,0 days 02:30:37.074000,,,0 days 00:01:02.982000,11128.0,326.0,8,100.0,False,0,car,3623.9875000000025,0.8305954754214796,OnTrack,2091.922821984477,7872.428270852063,127.00965730268905
2026-05-24 21:37:52.568000,0 days 02:30:37.094000,,,0 days 00:01:03.002000,11132.5,326.0,8,100.0,False,0,pos,3625.798261549523,0.831010490746477,OnTrack,2096.0,7855.0,127.0
2026-05-24 21:37:52.708000,0 days 02:30:37.234000,,,0 days 00:01:03.142000,11164.0,326.0,8,100.0,False,0,car,3638.4763888888915,0.8339162389602599,OnTrack,2125.0281938172448,7733.020760568349,127.0170757159678
2026-05-24 21:37:52.808000,0 days 02:30:37.334000,,,0 days 00:01:03.242000,11156.777777777777,326.27777777777777,8,100.0,False,0,pos,3647.5465812567045,0.8359950708386557,OnTrack,2146.0,7645.0,127.0
2026-05-24 21:37:52.908000,0 days 02:30:37.434000,,,0 days 00:01:03.342000,11149.555555555555,326.55555555555554,8,100.0,False,0,pos,3656.6302325697575,0.8380769874238889,OnTrack,2167.0,7556.0,127.0
2026-05-24 21:37:53.068000,0 days 02:30:37.594000,,,0 days 00:01:03.502000,11138.0,327.0,8,100.0,False,0,car,3671.1763888888913,0.8414108763027679,OnTrack,2200.7856852346413,7415.581073016333,128.01599889297185
2026-05-24 21:37:53.088000,0 days 02:30:37.614000,,,0 days 00:01:03.522000,11136.42857142857,327.0,8,100.0,False,0,pos,3672.995268918632,0.8418277523331179,OnTrack,2205.0,7398.0,128.0
2026-05-24 21:37:53.288000,0 days 02:30:37.814000,,,0 days 00:01:03.722000,11120.714285714286,327.0,8,100.0,False,0,pos,3691.177381356379,0.8459949798206291,OnTrack,2247.0,7221.0,126.0
2026-05-24 21:37:53.348000,0 days 02:30:37.874000,,,0 days 00:01:03.782000,11116.0,327.0,8,100.0,False,0,car,3696.6097222222243,0.8472400386802741,OnTrack,2259.657790175103,7168.009353907748,125.94535565772401
2026-05-24 21:37:53.508000,0 days 02:30:38.034000,,,0 days 00:01:03.942000,11156.0,324.0,8,100.0,False,0,car,3711.009722222225,0.850540429436608,OnTrack,2293.4798045116354,7027.397968780812,127.44709660569899
2026-05-24 21:37:53.568000,0 days 02:30:38.094000,,,0 days 00:01:04.002000,11046.2,322.5,8,100.0,False,0,pos,3716.3584947038044,0.8517663349404924,OnTrack,2306.0,6975.0,128.0
2026-05-24 21:37:53.708000,0 days 02:30:38.234000,,,0 days 00:01:04.142000,10790.0,319.0,8,100.0,False,0,car,3728.7319444444465,0.8546022529368799,OnTrack,2334.7997421760942,6853.496872398327,128.87603409946598
2026-05-24 21:37:53.748000,0 days 02:30:38.274000,,,0 days 00:01:04.182000,10748.0,318.1666666666667,8,100.0,False,0,pos,3732.245157557243,0.8554074596092759,OnTrack,2343.0,6819.0,129.0
2026-05-24 21:37:53.948000,0 days 02:30:38.474000,,,0 days 00:01:04.382000,10538.0,314.0,8,100.0,True,0,car,3749.665277777781,0.859400043203032,OnTrack,2383.9528569014838,6647.987048746842,128.97845336044827
2026-05-24 21:37:53.968000,0 days 02:30:38.494000,,,0 days 00:01:04.402000,10516.125,313.25,8,90.5,True,0,pos,3751.3934234442736,0.8597961234796493,OnTrack,2388.0,6631.0,129.0
2026-05-24 21:37:54.108000,0 days 02:30:38.634000,,,0 days 00:01:04.542000,10363.0,308.0,8,24.0,True,0,car,3763.3541666666692,0.8625374516997937,OnTrack,2415.958902961114,6512.713930785502,129.47430521664583
2026-05-24 21:37:54.208000,0 days 02:30:38.734000,,,0 days 00:01:04.642000,10068.416666666666,299.6666666666667,8,14.0,True,0,pos,3771.603479350886,0.8644281430420921,OnTrack,2435.0,6432.0,130.0
2026-05-24 21:37:54.348000,0 days 02:30:38.874000,,,0 days 00:01:04.782000,9656.0,288.0,8,0.0,True,0,car,3782.5541666666686,0.8669379727082387,OnTrack,2460.1430106858393,6326.051520277733,130.79103324091955
2026-05-24 21:37:54.408000,0 days 02:30:38.934000,,,0 days 00:01:04.842000,9808.142857142857,279.42857142857144,8,0.0,True,0,pos,3786.963949100281,0.8679486675124981,OnTrack,2472.0,6276.0,131.0
2026-05-24 21:37:54.628000,0 days 02:30:39.154000,,,0 days 00:01:05.062000,10366.0,248.0,8,0.0,True,0,car,3801.8430555555574,0.8713588664991302,OnTrack,2520.636966151974,6069.392656931919,130.97320271857754
2026-05-24 21:37:54.648000,0 days 02:30:39.174000,,,0 days 00:01:05.082000,10431.75,245.8125,8,0.0,True,0,pos,3803.119022658458,0.8716513102513385,OnTrack,2524.0,6055.0,131.0
2026-05-24 21:37:54.908000,0 days 02:30:39.434000,,,0 days 00:01:05.342000,11286.5,217.375,8,0.0,True,0,pos,3818.5927608372394,0.8751977951437817,OnTrack,2549.0,5946.0,132.0
2026-05-24 21:37:54.948000,0 days 02:30:39.474000,,,0 days 00:01:05.382000,11418.0,213.0,7,0.0,True,0,car,3820.7763888888912,0.8756982691602359,OnTrack,2552.9031130397047,5928.881702614262,132.08192268449284
2026-05-24 21:37:55.208000,0 days 02:30:39.734000,,,0 days 00:01:05.642000,10690.0,184.5625,7,0.0,True,0,pos,3833.7683420165804,0.878675944299774,OnTrack,2583.0,5782.0,132.0
2026-05-24 21:37:55.268000,0 days 02:30:39.794000,,,0 days 00:01:05.702000,10522.0,178.0,5,0.0,True,0,car,3836.5986111111133,0.8793246244357138,OnTrack,2589.334532904036,5739.552000579734,131.98023360929187
2026-05-24 21:37:55.468000,0 days 02:30:39.994000,,,0 days 00:01:05.902000,10831.166666666666,166.33333333333334,5,0.0,True,0,pos,3845.758319613389,0.8814239728573544,OnTrack,2605.0,5606.0,132.0
2026-05-24 21:37:55.508000,0 days 02:30:40.034000,,,0 days 00:01:05.942000,10893.0,164.0,4,0.0,True,0,car,3847.5319444444463,0.8818304766766338,OnTrack,2606.2936924246633,5590.829683570949,132.01434980349862
2026-05-24 21:37:55.708000,0 days 02:30:40.234000,,,0 days 00:01:06.142000,10313.833333333334,154.83333333333334,4,0.0,True,0,pos,3856.0860814606112,0.8837910318666732,OnTrack,2605.0,5556.0,132.0
2026-05-24 21:37:55.748000,0 days 02:30:40.274000,,,0 days 00:01:06.182000,10198.0,153.0,3,0.0,True,0,car,3857.7319444444465,0.8841682534623703,OnTrack,2604.0113488968664,5547.547119973999,131.92956920402025
2026-05-24 21:37:56.068000,0 days 02:30:40.594000,,,0 days 00:01:06.502000,9728.0,141.0,3,0.0,False,0,pos,3870.2652777777794,0.8870408157873274,OnTrack,2583.0,5441.0,131.0
2026-05-24 21:37:56.288000,0 days 02:30:40.814000,,,0 days 00:01:06.722000,9470.416666666666,138.25,3,4.583333333333334,False,0,pos,3878.699984961903,0.8889739984000263,OnTrack,2544.0,5349.0,131.0
2026-05-24 21:37:56.308000,0 days 02:30:40.834000,,,0 days 00:01:06.742000,9447.0,138.0,3,5.0,False,0,car,3879.4652777777796,0.8891493987705408,OnTrack,2540.3459543974072,5341.960542822424,130.95987395678156
2026-05-24 21:37:56.509000,0 days 02:30:41.035000,,,0 days 00:01:06.943000,9671.0,138.0,3,12.0,False,0,car,3887.1702777777796,0.8909153370189818,OnTrack,2504.9809662071966,5285.449099919954,130.13380664855566
2026-05-24 21:37:56.568000,0 days 02:30:41.094000,,,0 days 00:01:07.002000,9651.005533866666,138.4916672,3,17.736117333333333,False,0,pos,3889.456185280998,0.8914392528518605,OnTrack,2494.0,5268.0,130.0
2026-05-24 21:37:56.728000,0 days 02:30:41.254000,,,0 days 00:01:07.162000,9596.783311644445,139.82500053333334,3,33.29167288888889,False,0,pos,3895.7223985193855,0.8928754300913878,OnTrack,2463.0,5215.0,130.0
2026-05-24 21:37:56.869000,0 days 02:30:41.395000,,,0 days 00:01:07.303000,9549.0,141.0,3,47.0,False,0,car,3901.2702777777795,0.8941469696345586,OnTrack,2440.178265132535,5173.1736661849645,129.69833507345402
2026-05-24 21:37:57.028000,0 days 02:30:41.554000,,,0 days 00:01:07.462000,9583.2843888,141.0,3,36.0687456,False,0,pos,3907.526293551249,0.8955808096783252,OnTrack,2419.0,5113.0,129.0
2026-05-24 21:37:57.189000,0 days 02:30:41.715000,,,0 days 00:01:07.623000,9618.0,141.0,3,25.0,False,0,car,3913.8036111111132,0.897019531959516,OnTrack,2400.9776924894427,5019.199786363869,128.1441793712142
2026-05-24 21:37:57.228000,0 days 02:30:41.754000,,,0 days 00:01:07.662000,9658.7063168,140.5124992,3,28.4125056,False,0,pos,3915.3067406380596,0.8973640399314817,OnTrack,2398.0,5000.0,128.0
2026-05-24 21:37:57.349000,0 days 02:30:41.875000,,,0 days 00:01:07.783000,9785.0,139.0,3,39.0,False,0,car,3919.9813888888907,0.898435440339548,OnTrack,2393.294090052205,4959.801410784987,127.81623159570024
2026-05-24 21:37:57.528000,0 days 02:30:42.054000,,,0 days 00:01:07.962000,10201.918560718534,144.0501575322568,3,51.34482952329439,False,0,pos,3927.2115142318785,0.9000925402596267,OnTrack,2394.0,4920.0,128.0
2026-05-24 21:37:57.668000,0 days 02:30:42.194000,,,0 days 00:01:08.102000,10528.0,148.0,3,61.0,False,0,car,3933.095833333335,0.9014411897297493,OnTrack,2395.416056556812,4866.940939113199,128.21308380948352
2026-05-24 21:37:57.828000,0 days 02:30:42.354000,,,0 days 00:01:08.262000,10977.454545454546,152.72727272727272,3,75.18181818181819,False,0,pos,3940.023779409672,0.9030290320346608,OnTrack,2399.0,4795.0,128.0
2026-05-24 21:37:57.988000,0 days 02:30:42.514000,,,0 days 00:01:08.422000,11426.90909090909,157.45454545454547,3,89.36363636363636,False,0,pos,3947.1899362143176,0.9046714707621947,OnTrack,2406.0,4726.0,127.0
2026-05-24 21:37:58.108000,0 days 02:30:42.634000,,,0 days 00:01:08.542000,11764.0,161.0,3,100.0,False,0,car,3952.7736111111126,0.9059512144438442,OnTrack,2413.0518715444855,4672.119023191021,126.99302887847446
2026-05-24 21:37:58.208000,0 days 02:30:42.734000,,,0 days 00:01:08.642000,11328.583333333334,166.83333333333334,3,100.0,False,0,pos,3957.567386652191,0.9070499180885465,OnTrack,2420.0,4626.0,127.0
2026-05-24 21:37:58.348000,0 days 02:30:42.874000,,,0 days 00:01:08.782000,10719.0,175.0,3,100.0,False,0,car,3964.440277777779,0.9086251421399479,OnTrack,2431.345034948855,4560.313726637009,126.27160710757758
2026-05-24 21:37:58.408000,0 days 02:30:42.934000,,,0 days 00:01:08.842000,10840.07142857143,176.71428571428572,3,100.0,False,0,pos,3967.418771413321,0.9093077944220688,OnTrack,2437.0,4531.0,126.0
2026-05-24 21:37:58.628000,0 days 02:30:43.154000,,,0 days 00:01:09.062000,11284.0,183.0,4,100.0,False,0,car,3978.6736111111127,0.9118873339291946,OnTrack,2461.5581389086938,4418.679053767683,125.9720345422769
2026-05-24 21:37:58.668000,0 days 02:30:43.194000,,,0 days 00:01:09.102000,11299.833333333334,185.83333333333334,4,100.0,False,0,pos,3980.827002510109,0.9123808778922512,OnTrack,2466.0,4400.0,126.0
2026-05-24 21:37:58.848000,0 days 02:30:43.374000,,,0 days 00:01:09.282000,11371.083333333334,198.58333333333334,4,100.0,False,0,pos,3990.874567294004,0.9146837174711703,OnTrack,2486.0,4321.0,126.0
2026-05-24 21:37:58.868000,0 days 02:30:43.394000,,,0 days 00:01:09.302000,11379.0,200.0,4,100.0,False,0,car,3992.0069444444466,0.9149432512961706,OnTrack,2488.6214553244913,4310.872007998797,125.98848333633919
2026-05-24 21:37:58.968000,0 days 02:30:43.494000,,,0 days 00:01:09.402000,11033.285714285714,202.5,4,100.0,False,0,pos,3997.6979468182453,0.91624759377039,OnTrack,2503.0,4256.0,126.0
2026-05-24 21:37:59.148000,0 days 02:30:43.674000,,,0 days 00:01:09.582000,10411.0,207.0,5,100.0,False,0,car,4008.106944444446,0.9186332715167936,OnTrack,2530.7525987933227,4157.082125533754,126.93001159294714
